VulnerabilityID,PkgID,PkgName,PkgIdentifier,InstalledVersion,Status,Layer,SeveritySource,PrimaryURL,DataSource,Title,Description,Severity,CweIDs,VendorSeverity,CVSS,References,PublishedDate,LastModifiedDate
CVE-2022-49043,libxml2@2.9.14+dfsg-1.3~deb12u1,libxml2,@{PURL=pkg:deb/debian/libxml2@2.9.14%2Bdfsg-1.3~deb12u1?arch=amd64&distro=debian-12.10; UID=7376cf923539821},2.9.14+dfsg-1.3~deb12u1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},,https://avd.aquasec.com/nvd/cve-2022-49043,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxml: use-after-free in xmlXIncludeAddNode,xmlXIncludeAddNode in xinclude.c in libxml2 before 2.11.0 has a use-after-free.,MEDIUM,System.Object[],@{alma=3; amazon=3; cbl-mariner=4; oracle-oval=2; redhat=2; rocky=2; ubuntu=2},@{redhat=},System.Object[],2025-01-26T06:15:21Z,2025-01-26T06:15:21Z
CVE-2023-39615,libxml2@2.9.14+dfsg-1.3~deb12u1,libxml2,@{PURL=pkg:deb/debian/libxml2@2.9.14%2Bdfsg-1.3~deb12u1?arch=amd64&distro=debian-12.10; UID=7376cf923539821},2.9.14+dfsg-1.3~deb12u1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},nvd,https://avd.aquasec.com/nvd/cve-2023-39615,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxml2: crafted xml can cause global buffer overflow,Xmlsoft Libxml2 v2.11.0 was discovered to contain an out-of-bounds read via the xmlSAX2StartElement() function at /libxml2/SAX2.c. This vulnerability allows attackers to cause a Denial of Service (DoS) via supplying a crafted XML file. NOTE: the vendor's position is that the product does not support the legacy SAX1 interface with custom callbacks; there is a crash even without crafted input.,MEDIUM,System.Object[],@{alma=2; amazon=2; nvd=2; oracle-oval=2; photon=2; redhat=2},@{nvd=; redhat=},System.Object[],2023-08-29T17:15:12.527Z,2024-11-21T08:15:42.583Z
CVE-2023-45322,libxml2@2.9.14+dfsg-1.3~deb12u1,libxml2,@{PURL=pkg:deb/debian/libxml2@2.9.14%2Bdfsg-1.3~deb12u1?arch=amd64&distro=debian-12.10; UID=7376cf923539821},2.9.14+dfsg-1.3~deb12u1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},nvd,https://avd.aquasec.com/nvd/cve-2023-45322,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxml2: use-after-free in xmlUnlinkNode() in tree.c,"libxml2 through 2.11.5 has a use-after-free that can only occur after a certain memory allocation fails. This occurs in xmlUnlinkNode in tree.c. NOTE: the vendor's position is ""I don't think these issues are critical enough to warrant a CVE ID ... because an attacker typically can't control when memory allocations fail.""",MEDIUM,System.Object[],@{amazon=3; azure=2; cbl-mariner=2; nvd=2; photon=2; redhat=1},@{nvd=; redhat=},System.Object[],2023-10-06T22:15:11.66Z,2024-11-21T08:26:44.78Z
CVE-2024-34459,libxml2@2.9.14+dfsg-1.3~deb12u1,libxml2,@{PURL=pkg:deb/debian/libxml2@2.9.14%2Bdfsg-1.3~deb12u1?arch=amd64&distro=debian-12.10; UID=7376cf923539821},2.9.14+dfsg-1.3~deb12u1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2024-34459,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxml2: buffer over-read in xmlHTMLPrintFileContext in xmllint.c,An issue was discovered in xmllint (from libxml2) before 2.11.8 and 2.12.x before 2.12.7. Formatting error messages with xmllint --htmlout can result in a buffer over-read in xmlHTMLPrintFileContext in xmllint.c.,LOW,System.Object[],@{amazon=2; azure=2; cbl-mariner=3; debian=1; photon=2; redhat=1; ubuntu=1},@{redhat=},System.Object[],2024-05-14T15:39:11.917Z,2024-11-21T09:18:43.59Z
CVE-2024-55549,libxslt1.1@1.1.35-1,libxslt1.1,@{PURL=pkg:deb/debian/libxslt1.1@1.1.35-1?arch=amd64&distro=debian-12.10; UID=aad08774acbe12f4},1.1.35-1,fixed,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},,https://avd.aquasec.com/nvd/cve-2024-55549,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxslt: Use-After-Free in libxslt (xsltGetInheritedNsList),xsltGetInheritedNsList in libxslt before 1.1.43 has a use-after-free issue related to exclusion of result prefixes.,HIGH,System.Object[],@{redhat=3; ubuntu=2},@{redhat=},System.Object[],2025-03-14T02:15:15.333Z,2025-03-14T02:15:15.333Z
CVE-2025-24855,libxslt1.1@1.1.35-1,libxslt1.1,@{PURL=pkg:deb/debian/libxslt1.1@1.1.35-1?arch=amd64&distro=debian-12.10; UID=aad08774acbe12f4},1.1.35-1,fixed,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},,https://avd.aquasec.com/nvd/cve-2025-24855,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxslt: Use-After-Free in libxslt numbers.c,"numbers.c in libxslt before 1.1.43 has a use-after-free because, in nested XPath evaluations, an XPath context node can be modified but never restored. This is related to xsltNumberFormatGetValue, xsltEvalXPathPredicate, xsltEvalXPathStringNs, and xsltComputeSortResultInternal.",HIGH,System.Object[],@{alma=3; oracle-oval=3; redhat=3; ubuntu=2},@{redhat=},System.Object[],2025-03-14T02:15:15.717Z,2025-03-14T02:15:15.717Z
CVE-2015-9019,libxslt1.1@1.1.35-1,libxslt1.1,@{PURL=pkg:deb/debian/libxslt1.1@1.1.35-1?arch=amd64&distro=debian-12.10; UID=aad08774acbe12f4},1.1.35-1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2015-9019,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},libxslt: math.random() in xslt uses unseeded randomness,"In libxslt 1.1.29 and earlier, the EXSLT math.random function was not initialized with a random seed during startup, which could cause usage of this function to produce predictable outputs.",LOW,System.Object[],@{debian=1; nvd=2; redhat=1},@{nvd=; redhat=},System.Object[],2017-04-05T21:59:00.147Z,2024-11-21T02:39:40.66Z
CVE-2023-4641,login@1:4.13+dfsg1-1+b1,login,@{PURL=pkg:deb/debian/login@4.13%2Bdfsg1-1%2Bb1?arch=amd64&distro=debian-12.10&epoch=1; UID=9c383ff5c6ed1c81},1:4.13+dfsg1-1+b1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},nvd,https://avd.aquasec.com/nvd/cve-2023-4641,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},shadow-utils: possible password leak during passwd(1) change,"A flaw was found in shadow-utils. When asking for a new password, shadow-utils asks the password twice. If the password fails on the second attempt, shadow-utils fails in cleaning the buffer used to store the first entry. This may allow an attacker with enough access to retrieve the password from the memory.",MEDIUM,System.Object[],@{alma=1; amazon=1; nvd=2; oracle-oval=1; photon=2; redhat=1; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-12-27T16:15:13.363Z,2024-11-21T08:35:35.837Z
CVE-2007-5686,login@1:4.13+dfsg1-1+b1,login,@{PURL=pkg:deb/debian/login@4.13%2Bdfsg1-1%2Bb1?arch=amd64&distro=debian-12.10&epoch=1; UID=9c383ff5c6ed1c81},1:4.13+dfsg1-1+b1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2007-5686,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},initscripts in rPath Linux 1 sets insecure permissions for the /var/lo ...,"initscripts in rPath Linux 1 sets insecure permissions for the /var/log/btmp file, which allows local users to obtain sensitive information regarding authentication attempts.  NOTE: because sshd detects the insecure permissions and does not log certain events, this also prevents sshd from logging failed authentication attempts by remote attackers.",LOW,System.Object[],@{debian=1; nvd=2},@{nvd=},System.Object[],2007-10-28T17:08:00Z,2024-11-21T00:38:27.587Z
CVE-2023-29383,login@1:4.13+dfsg1-1+b1,login,@{PURL=pkg:deb/debian/login@4.13%2Bdfsg1-1%2Bb1?arch=amd64&distro=debian-12.10&epoch=1; UID=9c383ff5c6ed1c81},1:4.13+dfsg1-1+b1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},nvd,https://avd.aquasec.com/nvd/cve-2023-29383,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},shadow: Improper input validation in shadow-utils package utility chfn,"In Shadow 4.13, it is possible to inject control characters into fields provided to the SUID program chfn (change finger). Although it is not possible to exploit this directly (e.g., adding a new user fails because \n is in the block list), it is possible to misrepresent the /etc/passwd file when viewed. Use of \r manipulations and Unicode characters to work around blocking of the : character make it possible to give the impression that a new user has been added. In other words, an adversary may be able to convince a system administrator to take the system offline (an indirect, social-engineered denial of service) by demonstrating that ""cat /etc/passwd"" shows a rogue user account.",LOW,System.Object[],@{cbl-mariner=1; nvd=1; photon=1; redhat=2; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-04-14T22:15:07.68Z,2025-02-06T22:15:35.057Z
CVE-2024-56433,login@1:4.13+dfsg1-1+b1,login,@{PURL=pkg:deb/debian/login@4.13%2Bdfsg1-1%2Bb1?arch=amd64&distro=debian-12.10&epoch=1; UID=9c383ff5c6ed1c81},1:4.13+dfsg1-1+b1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},,https://avd.aquasec.com/nvd/cve-2024-56433,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},shadow-utils: Default subordinate ID configuration in /etc/login.defs could lead to compromise,"shadow-utils (aka shadow) 4.4 through 4.17.0 establishes a default /etc/subuid behavior (e.g., uid 100000 through 165535 for the first user account) that can realistically conflict with the uids of users defined on locally administered networks, potentially leading to account takeover, e.g., by leveraging newuidmap for access to an NFS home directory (or same-host resources in the case of remote logins by these local network users). NOTE: it may also be argued that system administrators should not have assigned uids, within local networks, that are within the range that can occur in /etc/subuid.",LOW,System.Object[],@{redhat=1; ubuntu=1},@{redhat=},System.Object[],2024-12-26T09:15:07.267Z,2024-12-26T09:15:07.267Z
TEMP-0628843-DBAD28,login@1:4.13+dfsg1-1+b1,login,@{PURL=pkg:deb/debian/login@4.13%2Bdfsg1-1%2Bb1?arch=amd64&distro=debian-12.10&epoch=1; UID=9c383ff5c6ed1c81},1:4.13+dfsg1-1+b1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://security-tracker.debian.org/tracker/TEMP-0628843-DBAD28,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},[more related to CVE-2005-4890],,LOW,,@{debian=1},,,,
CVE-2022-0563,mount@2.38.1-5+deb12u3,mount,@{PURL=pkg:deb/debian/mount@2.38.1-5%2Bdeb12u3?arch=amd64&distro=debian-12.10; UID=63b0977e705f5d35},2.38.1-5+deb12u3,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2022-0563,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},util-linux: partial disclosure of arbitrary files in chfn and chsh when compiled with libreadline,"A flaw was found in the util-linux chfn and chsh utilities when compiled with Readline support. The Readline library uses an ""INPUTRC"" environment variable to get a path to the library config file. When the library cannot parse the specified file, it prints an error message containing data from the file. This flaw allows an unprivileged user to read root-owned files, potentially leading to privilege escalation. This flaw affects util-linux versions prior to 2.37.4.",LOW,System.Object[],@{amazon=2; cbl-mariner=2; debian=1; nvd=2; photon=2; redhat=2},@{nvd=; redhat=},System.Object[],2022-02-21T19:15:08.393Z,2024-11-21T06:38:55.503Z
CVE-2023-50495,ncurses-base@6.4-4,ncurses-base,@{PURL=pkg:deb/debian/ncurses-base@6.4-4?arch=all&distro=debian-12.10; UID=9836f95b93f3d6b3},6.4-4,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},nvd,https://avd.aquasec.com/nvd/cve-2023-50495,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},ncurses: segmentation fault via _nc_wrap_entry(),NCurse v6.4-20230418 was discovered to contain a segmentation fault via the component _nc_wrap_entry().,MEDIUM,,@{amazon=2; cbl-mariner=2; nvd=2; redhat=1; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-12-12T15:15:07.867Z,2024-11-21T08:37:04.243Z
CVE-2023-50495,ncurses-bin@6.4-4,ncurses-bin,@{PURL=pkg:deb/debian/ncurses-bin@6.4-4?arch=amd64&distro=debian-12.10; UID=d53f35453c9fec6d},6.4-4,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},nvd,https://avd.aquasec.com/nvd/cve-2023-50495,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},ncurses: segmentation fault via _nc_wrap_entry(),NCurse v6.4-20230418 was discovered to contain a segmentation fault via the component _nc_wrap_entry().,MEDIUM,,@{amazon=2; cbl-mariner=2; nvd=2; redhat=1; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-12-12T15:15:07.867Z,2024-11-21T08:37:04.243Z
CVE-2024-7347,nginx@1.27.4-1~bookworm,nginx,@{PURL=pkg:deb/debian/nginx@1.27.4-1~bookworm?arch=amd64&distro=debian-12.10; UID=f3392b8e45089888},1.27.4-1~bookworm,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},nvd,https://avd.aquasec.com/nvd/cve-2024-7347,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},nginx: specially crafted MP4 file may cause denial of service,"NGINX Open Source and NGINX Plus have a vulnerability in the ngx_http_mp4_module, which might allow an attacker to over-read NGINX worker memory resulting in its termination, using a specially crafted mp4 file. The issue only affects NGINX if it is built with the ngx_http_mp4_module and the mp4 directive is used in the configuration file. Additionally, the attack is possible only if an attacker can trigger the processing of a specially crafted mp4 file with the ngx_http_mp4_module.?? Note: Software versions which have reached End of Technical Support (EoTS) are not evaluated.",MEDIUM,System.Object[],@{amazon=2; azure=2; bitnami=2; cbl-mariner=2; nvd=2; photon=2; redhat=2; ubuntu=2},@{bitnami=; nvd=; redhat=},System.Object[],2024-08-14T15:15:31.87Z,2025-01-22T16:10:28.49Z
CVE-2009-4487,nginx@1.27.4-1~bookworm,nginx,@{PURL=pkg:deb/debian/nginx@1.27.4-1~bookworm?arch=amd64&distro=debian-12.10; UID=f3392b8e45089888},1.27.4-1~bookworm,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2009-4487,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},nginx: Absent sanitation of escape sequences in web server log,"nginx 0.7.64 writes data to a log file without sanitizing non-printable characters, which might allow remote attackers to modify a window's title, or possibly execute arbitrary commands or overwrite files, via an HTTP request containing an escape sequence for a terminal emulator.",LOW,,@{cbl-mariner=2; debian=1; nvd=2; redhat=1},@{nvd=; redhat=},System.Object[],2010-01-13T20:30:00.357Z,2024-11-21T01:09:45.65Z
CVE-2013-0337,nginx@1.27.4-1~bookworm,nginx,@{PURL=pkg:deb/debian/nginx@1.27.4-1~bookworm?arch=amd64&distro=debian-12.10; UID=f3392b8e45089888},1.27.4-1~bookworm,will_not_fix,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2013-0337,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},"The default configuration of nginx, possibly 1.3.13 and earlier, uses  ...","The default configuration of nginx, possibly 1.3.13 and earlier, uses world-readable permissions for the (1) access.log and (2) error.log files, which allows local users to obtain sensitive information by reading the files.",LOW,System.Object[],@{debian=1; nvd=3},@{nvd=},System.Object[],2013-10-27T00:55:03.713Z,2024-11-21T01:47:20.08Z
CVE-2023-44487,nginx@1.27.4-1~bookworm,nginx,@{PURL=pkg:deb/debian/nginx@1.27.4-1~bookworm?arch=amd64&distro=debian-12.10; UID=f3392b8e45089888},1.27.4-1~bookworm,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},debian,https://avd.aquasec.com/nvd/cve-2023-44487,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},HTTP/2: Multiple HTTP/2 enabled web servers are vulnerable to a DDoS attack (Rapid Reset Attack),"The HTTP/2 protocol allows a denial of service (server resource consumption) because request cancellation can reset many streams quickly, as exploited in the wild in August through October 2023.",LOW,System.Object[],@{alma=3; amazon=3; azure=3; bitnami=3; cbl-mariner=3; debian=1; ghsa=2; nvd=3; oracle-oval=3; photon=3; redhat=3; rocky=3; ubuntu=3},@{bitnami=; ghsa=; nvd=; redhat=},System.Object[],2023-10-10T14:15:10.883Z,2025-03-07T19:15:36.157Z
CVE-2024-13176,openssl@3.0.15-1~deb12u1,openssl,@{PURL=pkg:deb/debian/openssl@3.0.15-1~deb12u1?arch=amd64&distro=debian-12.10; UID=eaef4b3cbff90c54},3.0.15-1~deb12u1,affected,@{DiffID=sha256:135f786ad04647c6e58d9a2d4f6f87bd677ef6144ab24c81a6f5be7acc63fbc9},,https://avd.aquasec.com/nvd/cve-2024-13176,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},openssl: Timing side-channel in ECDSA signature computation,"Issue summary: A timing side-channel which could potentially allow recovering
the private key exists in the ECDSA signature computation.

Impact summary: A timing side-channel in ECDSA signature computations
could allow recovering the private key by an attacker. However, measuring
the timing would require either local access to the signing application or
a very fast network connection with low latency.

There is a timing signal of around 300 nanoseconds when the top word of
the inverted ECDSA nonce value is zero. This can happen with significant
probability only for some of the supported elliptic curves. In particular
the NIST P-521 curve is affected. To be able to measure this leak, the attacker
process must either be located in the same physical computer or must
have a very fast network connection with low latency. For that reason
the severity of this vulnerability is Low.

The FIPS modules in 3.4, 3.3, 3.2, 3.1 and 3.0 are affected by this issue.",MEDIUM,System.Object[],@{amazon=2; azure=2; redhat=1; ubuntu=1},@{redhat=},System.Object[],2025-01-20T14:15:26.247Z,2025-03-18T08:15:10.2Z
CVE-2023-4641,passwd@1:4.13+dfsg1-1+b1,passwd,@{PURL=pkg:deb/debian/passwd@4.13%2Bdfsg1-1%2Bb1?arch=amd64&distro=debian-12.10&epoch=1; UID=414b9b1c20179157},1:4.13+dfsg1-1+b1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},nvd,https://avd.aquasec.com/nvd/cve-2023-4641,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},shadow-utils: possible password leak during passwd(1) change,"A flaw was found in shadow-utils. When asking for a new password, shadow-utils asks the password twice. If the password fails on the second attempt, shadow-utils fails in cleaning the buffer used to store the first entry. This may allow an attacker with enough access to retrieve the password from the memory.",MEDIUM,System.Object[],@{alma=1; amazon=1; nvd=2; oracle-oval=1; photon=2; redhat=1; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-12-27T16:15:13.363Z,2024-11-21T08:35:35.837Z
CVE-2007-5686,passwd@1:4.13+dfsg1-1+b1,passwd,@{PURL=pkg:deb/debian/passwd@4.13%2Bdfsg1-1%2Bb1?arch=amd64&distro=debian-12.10&epoch=1; UID=414b9b1c20179157},1:4.13+dfsg1-1+b1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2007-5686,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},initscripts in rPath Linux 1 sets insecure permissions for the /var/lo ...,"initscripts in rPath Linux 1 sets insecure permissions for the /var/log/btmp file, which allows local users to obtain sensitive information regarding authentication attempts.  NOTE: because sshd detects the insecure permissions and does not log certain events, this also prevents sshd from logging failed authentication attempts by remote attackers.",LOW,System.Object[],@{debian=1; nvd=2},@{nvd=},System.Object[],2007-10-28T17:08:00Z,2024-11-21T00:38:27.587Z
CVE-2023-29383,passwd@1:4.13+dfsg1-1+b1,passwd,@{PURL=pkg:deb/debian/passwd@4.13%2Bdfsg1-1%2Bb1?arch=amd64&distro=debian-12.10&epoch=1; UID=414b9b1c20179157},1:4.13+dfsg1-1+b1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},nvd,https://avd.aquasec.com/nvd/cve-2023-29383,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},shadow: Improper input validation in shadow-utils package utility chfn,"In Shadow 4.13, it is possible to inject control characters into fields provided to the SUID program chfn (change finger). Although it is not possible to exploit this directly (e.g., adding a new user fails because \n is in the block list), it is possible to misrepresent the /etc/passwd file when viewed. Use of \r manipulations and Unicode characters to work around blocking of the : character make it possible to give the impression that a new user has been added. In other words, an adversary may be able to convince a system administrator to take the system offline (an indirect, social-engineered denial of service) by demonstrating that ""cat /etc/passwd"" shows a rogue user account.",LOW,System.Object[],@{cbl-mariner=1; nvd=1; photon=1; redhat=2; ubuntu=1},@{nvd=; redhat=},System.Object[],2023-04-14T22:15:07.68Z,2025-02-06T22:15:35.057Z
CVE-2024-56433,passwd@1:4.13+dfsg1-1+b1,passwd,@{PURL=pkg:deb/debian/passwd@4.13%2Bdfsg1-1%2Bb1?arch=amd64&distro=debian-12.10&epoch=1; UID=414b9b1c20179157},1:4.13+dfsg1-1+b1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},,https://avd.aquasec.com/nvd/cve-2024-56433,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},shadow-utils: Default subordinate ID configuration in /etc/login.defs could lead to compromise,"shadow-utils (aka shadow) 4.4 through 4.17.0 establishes a default /etc/subuid behavior (e.g., uid 100000 through 165535 for the first user account) that can realistically conflict with the uids of users defined on locally administered networks, potentially leading to account takeover, e.g., by leveraging newuidmap for access to an NFS home directory (or same-host resources in the case of remote logins by these local network users). NOTE: it may also be argued that system administrators should not have assigned uids, within local networks, that are within the range that can occur in /etc/subuid.",LOW,System.Object[],@{redhat=1; ubuntu=1},@{redhat=},System.Object[],2024-12-26T09:15:07.267Z,2024-12-26T09:15:07.267Z
TEMP-0628843-DBAD28,passwd@1:4.13+dfsg1-1+b1,passwd,@{PURL=pkg:deb/debian/passwd@4.13%2Bdfsg1-1%2Bb1?arch=amd64&distro=debian-12.10&epoch=1; UID=414b9b1c20179157},1:4.13+dfsg1-1+b1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://security-tracker.debian.org/tracker/TEMP-0628843-DBAD28,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},[more related to CVE-2005-4890],,LOW,,@{debian=1},,,,
CVE-2023-31484,perl-base@5.36.0-7+deb12u1,perl-base,@{PURL=pkg:deb/debian/perl-base@5.36.0-7%2Bdeb12u1?arch=amd64&distro=debian-12.10; UID=b59784f4ccb7e75e},5.36.0-7+deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},nvd,https://avd.aquasec.com/nvd/cve-2023-31484,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},perl: CPAN.pm does not verify TLS certificates when downloading distributions over HTTPS,CPAN.pm before 2.35 does not verify TLS certificates when downloading distributions over HTTPS.,HIGH,System.Object[],@{alma=2; amazon=3; cbl-mariner=3; nvd=3; oracle-oval=2; redhat=2; rocky=2; ubuntu=2},@{nvd=; redhat=},System.Object[],2023-04-29T00:15:09Z,2024-11-21T08:01:57.707Z
CVE-2011-4116,perl-base@5.36.0-7+deb12u1,perl-base,@{PURL=pkg:deb/debian/perl-base@5.36.0-7%2Bdeb12u1?arch=amd64&distro=debian-12.10; UID=b59784f4ccb7e75e},5.36.0-7+deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2011-4116,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},perl: File:: Temp insecure temporary file handling,_is_safe in the File::Temp module for Perl does not properly handle symlinks.,LOW,System.Object[],@{debian=1; nvd=3; redhat=1},@{nvd=; redhat=},System.Object[],2020-01-31T18:15:11.343Z,2024-11-21T01:31:52.77Z
CVE-2023-31486,perl-base@5.36.0-7+deb12u1,perl-base,@{PURL=pkg:deb/debian/perl-base@5.36.0-7%2Bdeb12u1?arch=amd64&distro=debian-12.10; UID=b59784f4ccb7e75e},5.36.0-7+deb12u1,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://avd.aquasec.com/nvd/cve-2023-31486,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},http-tiny: insecure TLS cert default,"HTTP::Tiny before 0.083, a Perl core module since 5.13.9 and available standalone on CPAN, has an insecure default TLS configuration where users must opt in to verify certificates.",LOW,System.Object[],@{alma=2; amazon=3; cbl-mariner=3; debian=1; nvd=3; oracle-oval=2; photon=3; redhat=2},@{nvd=; redhat=},System.Object[],2023-04-29T00:15:09.083Z,2025-01-30T20:15:32.297Z
TEMP-0517018-A83CE6,sysvinit-utils@3.06-4,sysvinit-utils,@{PURL=pkg:deb/debian/sysvinit-utils@3.06-4?arch=amd64&distro=debian-12.10; UID=aab9a8419e8391fc},3.06-4,affected,@{DiffID=sha256:1287fbecdfcce6ee8cf2436e5b9e9d86a4648db2d91080377d499737f1b307f3},debian,https://security-tracker.debian.org/tracker/TEMP-0517018-A83CE6,@{ID=debian; Name=Debian Security Tracker; URL=https://salsa.debian.org/security-tracker-team/security-tracker},[sysvinit: no-root option in expert installer exposes locally exploitable security flaw],,LOW,,@{debian=1},,,,
